timestamp,link_id,state,confidence_score,behavior_score,validation_score,reason,decision,detection_source
2026-01-17T21:46:22.255968,00:00:00:00:00:0c:27-00:00:00:00:00:12:34,quarantined,0.750,0.732,0.714,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:46:28.724702,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:47:05.044696,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:47:18.679220,00:00:00:00:00:11:35-00:00:00:00:00:0b:46,quarantined,0.842,0.706,0.781,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:46:59.614551,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:47:40.675953,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:47:47.054130,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.803,0.673,0.715,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:48:13.256066,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:48:09.025594,00:00:00:00:00:0f:41-00:00:00:00:00:0a:4,quarantined,0.704,0.671,0.806,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:48:21.795860,00:00:00:00:00:05:22-00:00:00:00:00:14:6,quarantined,0.845,0.743,0.843,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:48:48.585947,00:00:00:00:00:12:18-00:00:00:00:00:06:31,quarantined,0.712,0.645,0.850,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:48:52.952414,00:00:00:00:00:05:63-00:00:00:00:00:13:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:49:03.645099,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:49:33.793873,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:49:38.210296,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:50:24.700443,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:50:44.668771,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:51:08.005214,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:51:17.726605,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:52:31.940676,00:00:00:00:00:0f:41-00:00:00:00:00:0a:4,quarantined,0.876,0.613,0.704,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:52:54.512941,00:00:00:00:00:12:4-00:00:00:00:00:03:34,quarantined,0.808,0.698,0.778,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:52:54.563018,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:53:10.772042,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-17T21:55:59.940338,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:56:43.765035,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:57:12.086946,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:57:39.629429,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:58:39.936299,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:59:30.782524,00:00:00:00:00:04:18-00:00:00:00:00:05:6,quarantined,0.848,0.676,0.766,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:59:39.893707,00:00:00:00:00:05:63-00:00:00:00:00:13:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:00:01.963203,00:00:00:00:00:12:54-00:00:00:00:00:10:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:00:08.619118,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T21:59:58.486843,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.878,0.765,0.829,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T21:59:56.970663,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:00:17.975837,00:00:00:00:00:0f:23-00:00:00:00:00:12:27,quarantined,0.828,0.792,0.781,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:00:25.434831,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:00:44.196284,00:00:00:00:00:02:43-00:00:00:00:00:14:2,quarantined,0.858,0.684,0.718,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:01:00.597323,00:00:00:00:00:01:30-00:00:00:00:00:03:13,quarantined,0.778,0.703,0.833,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:01:17.230149,00:00:00:00:00:0f:21-00:00:00:00:00:12:7,quarantined,0.876,0.617,0.816,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:01:23.485510,00:00:00:00:00:0d:5-00:00:00:00:00:02:2,quarantined,0.762,0.786,0.753,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:01:46.291441,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:01:57.726438,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:02:47.999547,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:03:11.109363,00:00:00:00:00:08:25-00:00:00:00:00:12:25,quarantined,0.820,0.716,0.820,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:03:18.216844,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:03:12.524239,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:03:39.423981,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.821,0.712,0.746,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:03:56.506057,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:04:09.396786,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.748,0.617,0.736,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:04:27.193146,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:04:44.359823,00:00:00:00:00:05:63-00:00:00:00:00:13:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-17T22:08:44.983219,00:00:00:00:00:0f:11-00:00:00:00:00:0d:13,quarantined,0.741,0.775,0.748,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:08:45.085276,00:00:00:00:00:0d:5-00:00:00:00:00:02:2,quarantined,0.817,0.689,0.862,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:11:21.050980,00:00:00:00:00:09:27-00:00:00:00:00:0b:41,quarantined,0.782,0.634,0.880,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:11:34.579639,00:00:00:00:00:0f:23-00:00:00:00:00:12:27,quarantined,0.784,0.696,0.803,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:12:47.866855,00:00:00:00:00:01:5-00:00:00:00:00:09:45,quarantined,0.751,0.621,0.742,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:12:53.792058,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.707,0.689,0.864,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:12:49.135057,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.811,0.722,0.767,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:13:07.055957,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.869,0.615,0.841,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:14:16.069666,00:00:00:00:00:07:1-00:00:00:00:00:06:39,quarantined,0.873,0.710,0.794,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:14:37.660936,00:00:00:00:00:03:20-00:00:00:00:00:10:45,quarantined,0.712,0.652,0.836,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:15:12.586195,00:00:00:00:00:08:25-00:00:00:00:00:12:25,quarantined,0.742,0.798,0.828,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:15:15.341988,00:00:00:00:00:10:7-00:00:00:00:00:07:42,quarantined,0.782,0.694,0.710,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:15:41.303752,00:00:00:00:00:01:5-00:00:00:00:00:0d:12,quarantined,0.758,0.781,0.733,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:15:52.082619,00:00:00:00:00:09:27-00:00:00:00:00:0b:41,quarantined,0.899,0.667,0.713,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:20:50.025553,00:00:00:00:00:14:26-00:00:00:00:00:10:47,quarantined,0.783,0.601,0.869,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:20:44.616778,00:00:00:00:00:11:24-00:00:00:00:00:02:9,quarantined,0.895,0.696,0.894,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:22:15.553702,00:00:00:00:00:0f:41-00:00:00:00:00:0a:4,quarantined,0.833,0.789,0.755,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:22:39.675835,00:00:00:00:00:02:43-00:00:00:00:00:14:2,quarantined,0.881,0.686,0.866,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:23:03.641188,00:00:00:00:00:0f:41-00:00:00:00:00:0a:4,quarantined,0.795,0.764,0.794,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:23:34.978042,00:00:00:00:00:11:24-00:00:00:00:00:02:9,quarantined,0.705,0.713,0.807,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:24:28.808207,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.888,0.700,0.818,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:25:18.671533,00:00:00:00:00:12:4-00:00:00:00:00:03:34,quarantined,0.810,0.655,0.793,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:26:14.144505,00:00:00:00:00:01:33-00:00:00:00:00:04:30,quarantined,0.704,0.746,0.746,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:26:23.842941,00:00:00:00:00:14:26-00:00:00:00:00:10:47,quarantined,0.868,0.715,0.776,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:26:44.133946,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.839,0.701,0.828,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:27:27.388932,00:00:00:00:00:09:36-00:00:00:00:00:0b:42,quarantined,0.777,0.676,0.730,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:27:42.437002,00:00:00:00:00:09:19-00:00:00:00:00:0a:13,quarantined,0.704,0.719,0.731,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:28:56.683864,00:00:00:00:00:0f:11-00:00:00:00:00:0d:13,quarantined,0.831,0.641,0.869,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:31:26.626922,00:00:00:00:00:01:52-00:00:00:00:00:11:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:31:55.667142,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:31:41.307389,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:32:10.412059,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:32:27.283490,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:32:36.141326,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:32:42.791981,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:32:52.530541,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:33:01.512898,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:34:19.184145,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:34:37.087570,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:34:48.054576,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:34:58.340657,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:35:25.880882,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:35:31.827123,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:36:33.195062,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:36:26.201734,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:36:25.702276,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:37:19.073417,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:38:17.069585,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:38:32.940128,00:00:00:00:00:11:1-00:00:00:00:00:0c:41,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:38:43.358400,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:38:53.729900,00:00:00:00:00:11:35-00:00:00:00:00:0b:46,quarantined,0.809,0.644,0.739,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:39:22.657987,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:39:14.826686,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:39:12.456294,00:00:00:00:00:11:1-00:00:00:00:00:0c:41,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:39:43.137222,00:00:00:00:00:01:5-00:00:00:00:00:09:45,quarantined,0.874,0.671,0.777,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-17T22:39:38.089791,00:00:00:00:00:01:52-00:00:00:00:00:11:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-17T22:40:40.832397,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
